Genes,Olaparib,Veliparib,BMN673,Rucaparib,Cisplatin,Carboplatin,Mitomycin C,SN-38,Epirubicin,Etoposide,Doxorubicin,Camptothecin,Mitoxantrone,Docetaxel,Paclitaxel,Vinorelbine,Busulfan,Chlorambucil,Melphalan,Temozolomide,5-FU,Gemcitabine,6-Mercaptopurine,Methotrexate,Hydroxyurea,NU7441,KU55933,Bleomycin,Actinomycin D,Methotrexate 5-FU,Gemcitabine  Paclitaxel
BTNL3,-0.39652544,-0.447636954,-0.549998951,-0.088976649,-0.077186614,-0.93680879,-0.877163148,-0.094013332,-0.416864456,-0.867941382,-0.425898386,-0.415905618,-0.318705885,-0.094489929,-0.117198507,-1.161494376,-1.291378819,0.261970806,-0.312806308,0.045882417,-0.84603339,-0.372336946,0.116329789,-0.755774546,0.071294019,-0.30834375,1.163908592,0.078807404,-0.842586358,-0.457738951,-0.290388931
BTG3,-0.423944353,-0.615051476,0.301081141,1.50570012,-0.10109879,-0.390044599,-0.337570539,0.035160615,0.254848015,0.117253444,0.040011601,0.195011168,0.268398577,0.007758356,-0.017567852,-0.599744596,0.184397284,-0.458597163,0.218933143,0.231379927,0.151704888,0.04071732,0.294720855,0.39609572,-0.521894779,0.076354434,0.076608814,0.293132435,0.021073196,1.069726647,-0.246488014
BTF3,0.975033653,0.371773154,-0.87685264,-0.530346691,-1.652477801,-0.021317809,-0.5856196,-0.005601417,-1.422180595,0.795896043,0.704107353,1.337167516,1.718158643,-4.668520124,1.4322215,-3.586492288,-0.120828314,-0.110504626,1.938896332,2.303137878,0.628175661,0.968706152,2.366059209,0.546076958,-0.206949666,3.081206421,2.243434817,0.702140795,-2.176710639,-1.668783919,2.007479258
BTBD7,0.037856243,-1.246079874,0.460520556,0.458800009,0.433549514,0.048167312,0.544512283,-0.342484793,-0.360863901,0.518217819,-0.345904644,0.13605579,0.078177032,0.669986528,0.0771785,-0.495804532,0.422457831,-0.428721134,-0.33016093,1.46218848,-0.342739508,0.471940133,0.173113459,0.373788976,-0.936762467,-1.281708707,0.247667415,0.391453534,0.516464372,-0.778033943,0.394211729
BRIP1,1.504882776,0.340518371,0.196732354,0.502181203,-1.39420907,-1.216887066,-0.644382947,0.753704678,-0.131955624,-0.392463138,0.038200858,0.695434502,-0.162492653,2.242439156,0.684564395,-0.514801759,-0.117710251,-1.777365004,-0.043911117,-2.260738718,0.738065035,0.047573751,-1.530235264,0.768217434,-1.970408514,0.50808989,0.952773183,-0.22952766,-1.552723833,1.926787246,3.138270007
BRCA2,-7.638285107,3.478616402,-4.389737087,1.502966885,-1.270844495,-0.145621381,-3.835911535,-1.613047999,-3.48007739,-0.478760268,0.507738333,-4.236855846,-3.55018968,0.523957714,-0.567418345,5.338998674,3.450375683,-7.812965372,-5.463427449,-0.393476718,2.285282665,2.2728063,6.61323755,1.357724693,1.948981746,0.864768329,5.13264659,-0.548815604,-1.936180554,2.66751587,-0.473557584
BRCA1,-1.057549135,-1.450279668,-5.627946035,-5.80413795,-5.859519335,-1.204415775,-5.076903076,-2.255987104,-0.048385559,-0.991259868,3.015162365,-0.071166564,-0.065411708,-1.176391459,-0.364567257,-0.76033092,1.403047085,-0.936808303,-0.173750476,0.357238662,0.423754054,-4.808419194,0.070141405,0.823847139,-0.123520673,-0.3276321,-0.877475893,-0.841193811,-1.103395686,-0.742322321,-0.722381664
BNIP3L,-4.972337526,0.402091109,-1.398761475,-1.301125572,1.07800029,-0.446075925,1.483704077,0.257686586,4.054070599,0.188140507,2.035933565,3.47542131,3.603701927,0.224306367,1.619876454,4.421979596,-0.797781933,-3.381726569,-0.624620959,0.663666918,0.828348236,0.649264146,-2.102502972,2.032002941,3.600264341,-4.87506848,-1.820293361,0.809209778,-3.492869604,2.491904873,3.66054918
BLM,0.626057227,1.387292528,-0.617239409,2.745993445,-0.31738311,-2.515683613,-0.674730434,0.182775664,0.265888696,0.00067382,0.172565247,0.215411325,-0.050517763,0.57764402,0.30241,-0.660477423,-1.608720002,-0.862386156,-0.065853404,0.411683387,-2.028859662,-1.147820698,-1.187276634,-1.503180282,-1.521156103,-2.204503693,-3.799675531,-0.013794018,-0.186885612,-0.161409624,0.370910835
BIN3,-2.271893816,-3.145568521,-2.993193762,-0.731293116,-0.071156397,-0.748163257,-0.046978959,0.573192086,0.703252012,-0.007508905,0.760278984,-0.084648644,0.383303381,0.946988912,2.593091743,1.103290268,-0.127394149,-2.864880811,-0.764721386,-0.628870281,0.836111334,-0.171271096,0.13568087,1.588011037,0.257962608,-0.61475961,-1.16876495,0.512339477,-0.031131999,4.711529283,1.811872426
BHMT,0.133530544,1.477089012,0.635994234,-0.897721347,0.505718791,1.857118271,-1.268863261,4.061115646,3.466050141,5.268888515,6.737193208,0.008477138,1.321626333,-1.203686135,5.857821735,1.503468178,-2.125623289,0.280352403,-0.512329677,0.365580414,2.779687916,-1.636912542,2.103443803,2.801854939,1.355391722,-1.011118562,1.015393525,4.04566237,1.539770944,5.318340371,2.634696777
BET1L,-2.383990876,-0.158682855,-0.434088294,-0.082490167,-0.10874182,-1.975246474,-0.242601277,-0.171755484,-0.955357939,-0.307474353,-0.246381599,-0.040413234,-1.45531438,0.150664071,0.057957464,-1.641594987,0.666179029,-3.441420031,0.785404945,-0.355985375,1.137856826,-0.60205093,3.247258355,1.097683664,0.198725694,-2.088137489,-0.298972174,-0.137424996,-0.084974358,0.869396734,0.444643817
BDP1,-0.415488269,-3.665466739,0.506389965,-0.847496369,1.962051078,-2.109306716,1.796709437,-0.08561365,3.619416073,0.889795155,0.751923223,1.046181559,1.534321233,-0.967740693,0.143627969,-3.867132942,0.904540966,0.66106362,1.038680624,-3.80995332,0.883672419,1.219962719,-4.198363063,0.553522191,-4.633048959,3.413203526,-2.998776403,-0.144480263,-0.134431143,-1.58018219,0.19308126
BACE1,1.340055551,1.414036225,0.183576535,1.188546952,0.221581168,0.723230029,0.197374027,0.068640223,2.210643631,0.226794245,0.313525654,0.673821614,0.382140702,0.105269125,0.243777186,2.266953456,0.856384357,0.449347039,0.243153472,0.19959014,-0.667003194,-0.396625284,1.415517997,-0.501734656,-0.019423436,-2.247246031,1.586042117,0.202449427,0.522109484,-0.496503908,-1.607621607
ATXN1,4.319963792,3.274395408,0.313432832,0.512711909,0.029072274,0.798738597,-0.061284618,-0.260232795,-1.308794208,-0.588391431,-1.763160192,0.820060288,-2.41534517,-0.140046374,-2.539925911,3.993735,-1.317241276,3.164379892,0.187449659,-0.079346876,0.629151941,2.636460917,-2.523972993,0.23486482,-1.369016026,5.042068398,-2.143410924,-1.475847633,-2.622115246,1.034215798,-1.621447132
ATRX,0.916744018,0.444466201,1.163777552,0.973453797,0.979746596,-2.403862033,0.601521827,0.494775855,1.617094583,1.569246595,2.272840412,0.415131974,1.572057902,0.69166978,2.944592847,-2.900406299,-0.103458197,-2.083812219,0.156445964,1.770864853,0.14115104,0.446874536,1.722286594,-0.153326015,0.364004916,2.37577556,-1.453046128,0.71419479,-0.163260974,0.263919428,2.692635342
ATR,0.006097725,0.068851339,-4.966512981,2.719065697,-7.763863162,-0.566934908,-6.514872079,0.035119022,0.308582149,1.305212308,0.713486874,0.057133984,0.190692914,1.190288605,2.450923798,0.170914273,5.863601757,-1.467749276,-0.163916035,-0.250068367,-3.779102563,-6.17905737,0.470135968,-3.813419093,-0.109300652,1.438867648,0.594104476,-0.298677195,-1.516832095,-3.46368145,-5.303171851
ATP9B,-0.109461413,0.244906955,-0.120565005,0.484433949,-0.114362562,0.557146769,-0.064486668,0.386137691,0.285625312,0.345114516,0.346968438,0.053192319,0.159386418,0.378395278,3.255207099,1.245862614,-0.019147274,-0.130053413,0.172945169,2.770591221,0.838848244,1.461254193,1.388762995,0.497603642,3.016514345,-0.087089536,0.663060261,-0.493216827,0.533561599,4.726679747,1.480641692
ATP6V1F,2.221185077,2.779814369,6.081600387,3.889009802,6.858378787,1.850610055,7.441438902,0.42426638,-1.682018621,-2.745901984,-5.104989507,-1.636083165,-0.088403259,1.332585679,-5.751153122,0.928487135,5.507779588,1.47864256,0.416804587,1.200084267,-1.810892428,7.725280669,1.923115278,0.327484273,2.010169637,-2.52369498,0.435133942,0.242234535,4.976486057,-1.823006295,-7.191976575
ATP6V1B2,-1.767221066,-1.624707036,-0.899245744,-2.723486455,-0.277692859,0.600114145,-2.610804598,-0.024204167,0.26469248,-0.0242503,-0.040908075,0.012981012,-0.214912487,-0.184932353,-1.870515966,-0.873002797,-2.544575333,-1.07417207,0.016776599,-1.68858296,-3.563835454,-1.629251735,-2.327149102,-3.127427945,-2.521497573,0.120370843,-2.022495081,-1.501406085,-0.072457448,0.080929119,0.146899415
ATP5L,-0.795988981,-0.050978462,-0.134418427,-0.549794193,-0.042522767,0.487811002,-0.065574354,-0.301376832,-1.890703204,-1.795394672,-0.832986697,-0.157641325,-0.04306591,-0.052871302,-0.012960951,0.285976175,-0.890933229,-1.060499028,0.400764818,0.5203234,-0.166407779,-0.315325968,0.835692631,0.238631012,0.119263241,1.065947638,0.802017447,-0.214238466,-2.178087185,0.013616736,-0.258864137
ATP5A1,-0.520748473,0.483337873,0.670130202,-0.739176973,1.367301846,3.615009462,0.793011427,0.150132796,1.400357417,0.168481436,0.107547926,-0.144140537,0.711179659,0.046162047,-1.762683898,2.257490901,0.997653931,1.9824748,0.355726556,-0.975630451,0.977290219,0.66979964,1.061298702,0.7097238,0.303595149,2.659272085,3.404911729,1.838292825,0.049378892,-4.598831083,0.799276615
ATMIN,3.348356522,2.032270026,1.176078449,2.036615196,-0.309341335,2.736200873,0.235556629,-0.11748369,-1.092704936,3.010915618,0.337586486,0.773218378,-0.01938031,-1.121940091,-2.362330691,0.143532389,-2.310184717,4.067819388,2.322673407,0.186688177,3.12339007,-2.719901819,0.110907546,-0.239500962,1.108551535,1.589735399,1.085560037,-1.356734575,5.388159733,1.019625506,-7.028481218
ATM,2.1021672,1.460418023,-0.335352106,2.556530238,0.365319468,3.567603544,2.90443895,-0.394133425,-0.133012739,-1.510378733,-3.066047688,1.383182276,-0.859199802,0.153618316,-0.228359001,0.339590458,2.722217443,4.21937535,2.118852758,-0.576485731,3.547204655,5.875736369,1.879858792,-0.489052502,-0.14653707,4.480798246,2.072319261,3.700072258,5.848479536,1.691615542,4.260898888
ATL3,1.885043472,1.107853244,0.540203135,0.838524728,0.025573005,-0.021105345,0.567135169,0.149574178,0.002901726,0.501443293,0.278632123,0.205716469,0.844858792,1.000506157,-2.242327346,-0.317663258,0.322270575,2.435595533,0.816811699,0.359511353,-0.72775876,0.113807999,-0.110611988,-0.748629617,0.374481746,-0.028319052,3.568010707,0.104245269,0.113141352,-1.202111628,-3.678938528
ATG12,1.10603649,0.186906549,2.131442803,1.815128241,1.083559331,0.02524766,-1.447004671,1.144644028,1.451419103,2.132050979,2.560963307,-0.183963742,-0.04666867,0.094593464,2.620653131,-0.872889258,2.243023762,1.886780462,0.475877866,-2.222778985,1.082605731,2.656592501,-1.035051598,-1.146555175,-0.445232489,2.108249146,1.201024036,-0.079077631,1.932635002,0.495603597,2.753251944
ASXL2,-0.537025094,-0.692904972,-0.517705716,-0.105418798,-0.029778083,-0.340441758,-0.368048206,-0.321438977,-0.021079198,-0.082746342,-0.061704622,0.029140281,-0.049036715,0.439086118,-0.497615439,0.817195451,-0.4300044,-0.149914514,-0.062765928,0.020744261,-0.51971788,-0.64334269,0.250321011,0.367088881,-0.233004114,-0.152419971,0.591331792,-0.183327779,-0.164465832,0.206999277,-0.731731485
ASMTL,-2.414480098,-1.514957308,-0.161062162,2.251799964,2.716281415,-3.039231555,3.794154789,0.481728731,-1.812611566,2.717713963,1.764866427,0.618362862,-0.619244604,-1.224769131,-0.525406237,-6.399740691,-1.876662636,-0.116773381,1.404456602,-0.10150782,3.985373931,4.875918036,-3.601255297,2.516495389,-0.43464661,0.363550359,-1.035751106,-1.899179358,4.772108455,0.703784531,-3.586341184
ASAH1,-1.26726179,1.64768178,-0.020444197,0.815677693,-2.011407414,2.662975291,-1.239801963,-1.306886055,-3.528852329,-1.406268468,-2.844909138,0.884361357,0.758194535,0.29020398,-0.992933183,-3.185009251,-0.198278483,3.147454154,1.648641574,-0.034286353,-0.508698064,-0.157946555,-0.03800137,-0.664364186,0.023200579,-1.497582653,1.216762612,-0.625018299,0.724470161,-0.135096144,-1.215054332
ARSB,2.229357586,1.980344579,1.235532638,2.06493627,-0.837271636,1.308722121,-1.863680823,-0.11744449,0.174177508,1.158734646,-0.123223328,0.140083543,0.231270548,-0.520292824,-2.912044809,1.344176247,0.763375075,0.196389325,-0.221641354,-1.510911429,0.034967867,1.800830099,-2.414847148,-0.633164097,-0.09682159,2.002879419,1.304318001,0.073651535,0.91291355,-0.805721378,3.134603526
ARRDC3,-0.442601621,0.227459671,-0.358362045,0.083997134,-0.096135491,0.147755572,0.015451051,-0.046372002,-0.421035787,0.005620452,-0.015241275,-0.405197915,0.338932752,-0.057718108,1.71025938,0.251175939,-0.45300615,0.025181898,0.335616641,-0.502987073,-0.291480691,-0.306985957,0.442937336,-0.044027491,0.171331631,-0.40614569,0.017877847,-0.301398361,-0.016975838,-0.191846923,-0.129204036
ARMCX2,-0.521511551,-1.208937606,-1.142639105,-0.470578381,-0.585732122,-0.842132854,0.022152999,0.119088987,0.161508433,0.09667668,0.16831016,-0.100945342,-0.219003311,0.263055024,-5.724171345,-2.333431979,0.157516284,-1.448403752,-0.332411962,0.41745822,0.209154809,-0.515337864,-0.688031115,0.179919986,1.067953333,-1.183844481,1.035923717,-1.653920754,0.302145912,0.776049831,-0.730142695
ARID1B,-3.657427482,-2.020153957,-0.479584851,-1.082866926,-0.176429423,-2.336295962,-0.28028536,-0.175568174,-1.146487965,-0.113190292,-0.183576631,-0.057111622,0.052352538,-0.637279551,-0.294109912,-3.08150409,-0.11673999,-3.20810452,-0.681979642,-4.333138453,-0.716334685,-1.144593235,-5.427169331,-0.522046,-2.86155264,-1.964462933,-2.984648101,0.400490913,-0.157261603,-0.68559277,-0.537843954
ARID1A,2.709405978,0.154543526,8.393430392,6.820900315,8.808623957,3.413995932,-8.07857152,3.600867325,2.285901461,8.158262606,6.346122766,1.101858634,-0.067742846,-0.884147815,0.28940198,-2.361274221,-3.787337567,4.849913811,2.406816815,-2.628446041,-6.327479181,9.069043059,-6.192313438,-6.809443696,-4.688410202,6.377814086,1.584906535,7.209658563,-7.76203608,-2.031026659,1.864626446
ARHGEF6,0.064804449,0.18932932,-2.160819304,-1.116860449,0.852344156,0.190205611,3.855348659,0.158637624,1.442793143,2.005253978,1.781953272,-0.602111049,0.067087323,0.755318109,1.505344939,-0.66210645,1.869944495,0.487378163,-1.158637422,-0.630686241,0.614984231,-3.919316443,-2.913213449,-1.3100701,0.302062287,0.357741183,0.064770199,-0.231384928,-0.227056495,-0.025981534,3.154511872
ARHGEF10,-0.229672787,-0.679981102,-0.800638655,-0.051978522,-0.010813763,-1.099482263,-0.00217851,-0.096236913,-0.259651655,-0.275738552,-0.266247408,0.357194668,-0.235921688,-0.412536842,0.132769251,-1.442804557,-0.465367003,-1.021755763,-0.031574713,-0.492728832,-0.016578192,-0.517058799,-1.747501968,0.414676974,-1.4261306,-0.49784545,-1.328505047,-0.638545625,-0.192980151,-0.375230831,1.17005153
ARHGAP11B,-0.622734502,1.926408727,-1.972154591,-1.959895835,-2.777825531,-4.136196204,-2.67442906,-0.235816092,-1.07734678,-2.133929525,-0.385610288,-0.19833274,-0.698508135,0.608144327,0.095589424,1.558047819,-2.892672592,-3.03473075,-0.618446925,-0.502451991,0.744078517,-2.291462027,-3.208658647,0.990143641,-1.306959177,2.70447846,-0.547292406,-1.60260431,-5.059513156,-0.146765879,-2.554095663
ARHGAP11A,-0.584720674,-0.080121422,0.194690613,2.097948975,1.570487662,-0.952573378,0.840394445,0.016937107,-2.528748228,1.345880664,-0.340402953,-0.052711376,-0.436265989,0.005662959,-0.41625337,0.357382151,1.279775881,0.472167587,0.481342038,0.289038045,-1.244767722,0.275048081,-2.042550545,-1.045461915,-0.079364563,-2.996122529,-0.871447184,2.940095682,3.544670498,0.229899643,-1.608698576
ARGLU1,-2.092822747,-1.051335205,-2.235099417,-1.625112421,-0.388027081,-1.675593837,-1.026794073,-0.005794317,-1.323720776,-0.196900363,-0.177230308,-0.857041797,-1.348557012,0.1915387,-0.237126432,-3.458262849,0.949259951,-2.751103686,-0.753848243,0.009639971,1.569489582,-1.316478898,0.570138714,0.175158069,-0.108553271,-3.961109775,-2.675016358,-1.239631471,1.413225151,3.497999223,1.308263294
ARCN1,0.671014404,-1.380786168,-0.511112545,0.028674859,-0.661929613,-0.740353625,-0.199570077,-0.230476554,-3.717763271,0.202532879,-0.261742346,-2.274207364,-3.812762709,3.085941047,0.170352642,-0.686803349,-1.617156007,-2.400389174,-3.41314295,-1.588362009,0.341962062,-0.547926396,0.019189377,0.029407194,-3.645447049,-3.571633732,-4.13144777,-0.572898478,-1.03973554,2.749627519,0.279442828
AQR,0.587408195,-0.154196697,-0.075215736,-3.005547798,-1.730367308,-0.78853196,-1.9195802,2.100178019,0.409526022,0.479891686,0.615456924,0.138078934,0.522180558,-4.932774289,2.574884433,-1.204348245,-2.202778879,0.797170691,0.252896726,0.395952561,-2.445066061,-0.046260267,-0.22949552,-3.831441011,-2.853262741,2.455781848,-2.343541648,0.742714902,-4.478153123,-3.895924188,-0.881834999
APTX,0.016575903,0.042223674,1.660385092,2.50402029,1.23630777,0.659244072,4.288262284,0.214369728,-0.148026187,-0.328615593,-0.474607548,0.020808333,0.069063401,0.17046473,-0.225847035,-2.02632687,2.651450014,-0.182277928,-0.09496439,-0.149095034,-2.648884096,5.959880863,0.466521455,-0.925859843,1.854760182,-0.067039312,1.383769,1.7892167,5.389945034,-0.678596475,-0.707661314
APEX2,0.190800552,0.747534475,0.425206864,-1.245243363,0.732453145,0.789674481,-0.087301763,0.112587825,0.313755717,0.520749585,0.81025719,-0.429671145,0.193092456,0.003665612,-1.124804326,0.244321062,0.05430235,-0.810581087,-0.461376543,-0.466341694,0.177827302,0.848072954,2.710392263,0.111218539,0.032142138,1.553708704,0.055766699,0.011801561,-0.334146295,-0.0903875,0.955906995
APEX1,-2.864487068,-3.650438856,-3.954574175,-2.33770911,-3.776178973,-2.618522183,-3.218817071,-1.773709853,-2.141461031,-4.256017012,-3.083347303,-1.507258903,-1.723510444,-3.706484602,-1.073935263,1.926158235,-3.724593389,-1.830621233,-1.674775972,3.129140287,-0.785738874,-2.558288694,-2.921624426,-0.776130236,2.575056627,-2.747050731,-2.824309159,-3.8803271,-0.946904537,0.30359672,-0.436718222
APC,-0.288344658,-0.815122678,-1.124435882,-0.849883919,-0.078966876,2.809705309,-2.264229239,-0.459361891,1.355649998,1.279954481,-0.164773359,-0.260259175,-0.110418207,-0.107313207,-2.892710489,0.821833431,-0.379592301,-3.705669973,-1.821280518,0.672696825,-0.869712145,-2.659951497,-3.023523861,-1.250630723,0.558438887,4.721616526,2.706237563,-1.961498285,-3.868600801,-2.012685942,-0.356470782
APBA2,1.392768311,1.936562695,0.454690177,-0.05028226,-0.139400617,2.051457388,-0.447009907,0.071057301,1.216334345,0.293017494,0.181272698,0.712403118,0.639392845,0.011648004,0.874951603,3.187938484,0.111781053,0.396198062,0.002934758,2.170081121,0.533855177,0.803563862,3.178192515,0.172765437,0.084980627,-1.024536375,-3.350922044,0.125548695,-2.303199431,1.346914849,4.443089033
AP3S1,4.127047969,1.827547144,-0.09973858,0.571203412,-0.112874691,3.323341164,0.653011706,-0.24194397,2.271951493,-0.083280085,0.415160717,1.150145779,0.603163739,-0.14821623,3.22656436,0.241613335,0.402063881,4.367131234,3.142001537,0.186971614,-0.194088795,1.665773446,2.238606268,0.405645743,0.279697123,1.656984167,2.159780572,-0.336048386,-0.283251302,-0.276689956,4.694449869
AP3M2,1.177618931,2.78135241,0.079289652,0.540453803,-0.09217799,3.357311957,-0.05181534,0.425823281,1.70121018,0.396643563,-0.023025056,-1.206497146,-0.240172135,0.920551608,2.031930792,4.722871285,1.013901448,-0.497161155,-1.103150081,1.100435265,-0.126972454,-0.080248572,3.235245872,0.82859886,1.31137886,2.268468834,0.176771578,0.37943727,-0.291379894,-0.201853542,5.652282516
AP3B1,0.61230227,2.505998478,-0.110944286,-0.330655819,-0.085088174,0.766548914,-0.739956026,-0.010888611,0.091091965,-0.008990771,-0.017456142,-0.040931407,0.077047833,0.054892386,-0.809977702,-1.354290526,0.005389097,1.031889691,0.620166345,2.693083278,-0.17905353,-0.334192734,-0.238277432,-0.668495849,-0.164744341,0.105823335,0.684360194,-0.641891059,-0.027598626,1.703458641,-0.287470535
AOF2,-0.156012934,-0.219657848,-0.264416041,0.931637545,2.81160995,1.192398576,0.162576377,-0.610375487,0.407245845,-0.762357645,-0.611292278,-0.148265841,-0.148055093,1.069641927,-0.85583639,2.077468747,0.121221479,-0.015792558,0.437535875,2.321486925,0.087120549,-0.714993666,2.525799078,0.639254112,2.233408162,-1.346140285,0.676394231,-1.045443067,2.714911156,0.595132127,0.21313765
